"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3BAKUKE49HCIYN535RUB7KE68NM1RN","www.funwithasl.net/static/sign169.html","sea","earth","dress","build","north","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:30:18 UTC 2014"
"3VADEH0UHCXXGUOI5I56YQ10X59SP4","www.funwithasl.net/static/sign69.html","good","powder","house","honest","face","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:29:51 UTC 2014"
"3LN50BUKPVBACHTSL985M4N55B2LPK","www.funwithasl.net/static/sign291.html","beach","away","leg","eye","catch","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:30:00 UTC 2014"
"3BFNCI9LYKQ4Q7Z3JHAOQW235V673M","www.funwithasl.net/static/sign179.html","outgrow","bug","build","owl","meadow","A34M93NJC830DP","Choice 2","Mon Jul 07 01:30:25 UTC 2014"
"3HFWPF5AK9JQ95JV7K8ZLNYZS9I3S4","www.funwithasl.net/static/sign160.html","mud","bye","brown","young","early","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:30:40 UTC 2014"
"3WJGKMRWVI98KGWW3NOBJRGTXJLDCI","www.funwithasl.net/static/sign85.html","may","good","sand","clear","chest","A34M93NJC830DP","Choice 2","Mon Jul 07 01:30:41 UTC 2014"
"3IWA71V4TIGX25SCKWCKRYRBHFN6XM","www.funwithasl.net/static/sign131.html","tell","justice","city","animal","dark","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:30:51 UTC 2014"
"304QEQWKZPKFULS5HG97ZKQRS8V0O9","www.funwithasl.net/static/sign81.html","face","sand","black","clear","hand","A34M93NJC830DP","Choice 4","Mon Jul 07 01:31:19 UTC 2014"
"3R6RZGK0XFC7H0XNQ06UM4EJ0E7VY7","www.funwithasl.net/static/sign208.html","prince","baby","good","witch","next","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:30:30 UTC 2014"
"3QGTX7BCHP2QOWSDGVQ0WDTMTK95Z1","www.funwithasl.net/static/sign213.html","book","junior","size","wrong","fire","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:31:00 UTC 2014"
"3D17ECOUOEVQFLK1U1TFPMBQ29513I","www.funwithasl.net/static/sign358.html","see","god","give","person","sister","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:32:12 UTC 2014"
"3PKVGQTFIHKFOTG6HG1KL7PGF8UYRH","www.funwithasl.net/static/sign79.html","sail","house","sure","captain","end","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:31:50 UTC 2014"
"307FVKVSYRFP83I7JVF701U9JV2474","www.funwithasl.net/static/sign82.html","moment","sea","tobacco","pirate","sure","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:31:33 UTC 2014"
"3BS6ERDL937J4ZNVTWB8XROJ1XA6DJ","www.funwithasl.net/static/sign391.html","beg","leave","resolution","black","piece","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:31:59 UTC 2014"
"3JU8CV4BRLCII2WPY1OXELRZ0G7OP4","www.funwithasl.net/static/sign175.html","female","tiny","baby","chicken","short","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:31:45 UTC 2014"
"31GECDVA9JMKJQ8GJ93URLERKBN66R","www.funwithasl.net/static/sign303.html","path","drift","familiar","landscape","week","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:31:41 UTC 2014"
"3NRZ1LDP7W6UH6AW0AZEUJY3KK9PZ6","www.funwithasl.net/static/sign43.html","deaf","others","repeat","write","girl","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:32:00 UTC 2014"
"3JVP4ZJHDPS5YZH2JLW2FNU5GZW0IE","www.funwithasl.net/static/sign24.html","worried","poor","see","bag","face","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:32:30 UTC 2014"
"34F34TZU7WZ8PK4MGQLGAC2KQC5J2T","www.funwithasl.net/static/sign343.html","down","icicle","rattle","parallel","shallow","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:32:07 UTC 2014"
"341H3G5YF0ERTP6CJPKOFIXVCCY0ZB","www.funwithasl.net/static/sign158.html","see","neck","child","white","yukon","A34M93NJC830DP","Choice 4","Mon Jul 07 01:32:02 UTC 2014"
"38RHULDV9YFY6PINCSPNMI39H4BWIC","www.funwithasl.net/static/sign364.html","time","present","beg","journey","court","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:32:23 UTC 2014"
"3ROUCZ907FU0X2KOJ1BIPLM9QBBOON","www.funwithasl.net/static/sign167.html","yukon","throat","cry","food","fence","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:32:23 UTC 2014"
"336OE47KI2K3SV2NBZO617T3P67VW8","www.funwithasl.net/static/sign25.html","play","ashamed","tell","cramp","get","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:33:40 UTC 2014"
"39O0SQZVJN7W99K5U7BK8U5JB9LR79","www.funwithasl.net/static/sign189.html","remain","insect","soft","permission","snow","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:33:04 UTC 2014"
"32LAQ1JNT9PBNZ9TB49QI1KL75GTUR","www.funwithasl.net/static/sign292.html","hood","night","elephant","rope","wild","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:32:55 UTC 2014"
"33BFF6QPI1BJGM04RPI0IC1KYME3WJ","www.funwithasl.net/static/sign196.html","chicken","clay","girl","dress","long","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:32:44 UTC 2014"
"3O0M2G5VC62TMM60YSDREXLFELQ49G","www.funwithasl.net/static/sign267.html","council","swim","neck","leader","calf","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:32:48 UTC 2014"
"38LRF35D5LW6OIBZWP3Z0OGND63U3B","www.funwithasl.net/static/sign380.html","voyage","discourse","wife","mother","africa","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:33:14 UTC 2014"
"36KM3FWE3RC89F060US5OY4W2JM70R","www.funwithasl.net/static/sign309.html","individual","equal","roof","sledge","pen","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:32:35 UTC 2014"
"38F60IALAGHV7DXDDXV6TUWERGC0TV","www.funwithasl.net/static/sign121.html","dog","tell","know","dragon","ladder","A34M93NJC830DP","Choice 2","Mon Jul 07 01:32:39 UTC 2014"
"3HY86PZXPYITPJ0YJLAB8DFNTYW1EA","www.funwithasl.net/static/sign60.html","captain","pipe","sea","pork","see","A34M93NJC830DP","Choice 3","Mon Jul 07 01:33:39 UTC 2014"
"3X52SWXE0X57TMWNKIT1BF5E4ZRWCA","www.funwithasl.net/static/sign154.html","lesson","child","egg","brown","female","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:34:01 UTC 2014"
"39RRBHZ0AU17MQ7SMM8D0BNL68BVZY","www.funwithasl.net/static/sign211.html","queen","nurse","centipede","soccer","end","A34M93NJC830DP","Choice 2","Mon Jul 07 01:33:56 UTC 2014"
"3FBEFUUYRK5L6SKJ9MK67QGDGUD6AH","www.funwithasl.net/static/sign338.html","sky","equal","fade","cloud","beard","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:32:38 UTC 2014"
"3GS542CVJVNBI5A0CXW1JPRTEHK95P","www.funwithasl.net/static/sign379.html","order","city","gold","hall","advanced","A34M93NJC830DP","Choice 2","Mon Jul 07 01:33:00 UTC 2014"
"33BFF6QPI1BJGM04RPI0IC1KYMEW3C","www.funwithasl.net/static/sign235.html","end","police","next","centipede","bottle","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:33:24 UTC 2014"
"3XBXDSS888JFLQVJ70IMGH987ABLX8","www.funwithasl.net/static/sign376.html","ship","left","princess","journey","court","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:33:51 UTC 2014"
"3511RHPADVEVOU97Y1CURZNK6TQLRC","www.funwithasl.net/static/sign312.html","reign","england","remote","annual","drift","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:33:38 UTC 2014"
"38VTL6WC4ADQJ6I8K9OHI6KKNQ55YA","www.funwithasl.net/static/sign59.html","score","tide","island","fog","left","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:33:25 UTC 2014"
"39XCQ6V3KY4O0M82EQTPZF0ROGC65B","www.funwithasl.net/static/sign275.html","wolf","battery","skin","angry","tree","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:33:52 UTC 2014"
"3HXCEECSQMTOQK2XRXVX7ARFOPDYZA","www.funwithasl.net/static/sign151.html","bird","ice","leader","strange","soft","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:32:56 UTC 2014"
"31MCUE39BKMNJ0A4CKEIW9FW4YOG3X","www.funwithasl.net/static/sign51.html","tide","silver","second","first","dog","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:34:08 UTC 2014"
"33TGB4G0LPH3433OG9KD28JP1NXTXJ","www.funwithasl.net/static/sign313.html","rage","inspire","layer","amusing","music","A34M93NJC830DP","Choice 2","Mon Jul 07 01:33:22 UTC 2014"
"32204AGAABC2D8H3R53K03G6N36GH4","www.funwithasl.net/static/sign323.html","add","brief","equal","drift","sky","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:34:00 UTC 2014"
"3M4KL7H8KVNPC47JD3RDWPNAC0761T","www.funwithasl.net/static/sign98.html","honest","gone","powder","shoulder","gentleman","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:33:33 UTC 2014"
"3XAOZ9UYRZRIMMQ3SC5B2U41C1IQ19","www.funwithasl.net/static/sign230.html","child","professor","boy","poison","away","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:34:15 UTC 2014"
"3GKAWYFRAPTRE5508SAH3RF0W20DPW","www.funwithasl.net/static/sign197.html","feed","away","happy","bye","sea","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:34:43 UTC 2014"
"3BC9H1KCYUCKWPXSGABQ86XX7N9YWK","www.funwithasl.net/static/sign135.html","table","noble","magic","sound","last","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:34:22 UTC 2014"
"3ULIZ0H1VA5TT0758KH84J9AG5W158","www.funwithasl.net/static/sign388.html","make","come","first","return","order","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:34:34 UTC 2014"
"3X2LT8FDHWI5HJ6A36DW9T9VE868WG","www.funwithasl.net/static/sign128.html","long","mind","poetry","go","rope","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:34:13 UTC 2014"
"33J5JKFMK6YEWP4IFGJUQNJYALWQ31","www.funwithasl.net/static/sign116.html","come","city","know","room","ear","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:34:45 UTC 2014"
"31GN6YMHLPSN03LJH4J1QK9WQ2CSWZ","www.funwithasl.net/static/sign276.html","kite","dance","angry","head","gray","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:34:33 UTC 2014"
"307FVKVSYRFP83I7JVF701U9JV2747","www.funwithasl.net/static/sign340.html","human","final","enthusiasm","familiar","individual","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:34:24 UTC 2014"
"3MWOYZD5WVOIFHKCIMB5AWM4016ON8","www.funwithasl.net/static/sign153.html","build","day","turkey","crane","yukon","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:34:51 UTC 2014"
"35JDMRECC49QTYQ114VEF0JTVNEGEO","www.funwithasl.net/static/sign132.html","back","hall","little","end","brave","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:35:11 UTC 2014"
"3E9ZFLPWOYSDVPNDMXL9O1HGQ6HIXR","www.funwithasl.net/static/sign260.html","priest","recruit","egg","kill","mustache","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:34:57 UTC 2014"
"3UUSLRKAUL328Z10C6G035OFW8UD7P","www.funwithasl.net/static/sign54.html","ship","gray","say","hand","scarce","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:35:21 UTC 2014"
"3ZQX1VYFTD5XCAX8CKMMSZW9B678O4","www.funwithasl.net/static/sign91.html","plain","half","fog","sea","tide","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:36:05 UTC 2014"
"3BS6ERDL937J4ZNVTWB8XROJ1XAD6Q","www.funwithasl.net/static/sign5.html","school","go","friend","classroom","father","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:35:01 UTC 2014"
"3LXX8KJXPW9XQFGIHCS0SVRKVCPO99","www.funwithasl.net/static/sign45.html","ill","anything","car","sister","gone","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:35:24 UTC 2014"
"3MJ28H2Y1E8EPSE6EMFJGFMI9G6O5I","www.funwithasl.net/static/sign2.html","must","tell","deaf","miss","better","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:35:59 UTC 2014"
"37AQKJ12TXOWNMU4BZJGD5YJOR9TT0","www.funwithasl.net/static/sign111.html","captain","telegram","end","metal","course","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:36:09 UTC 2014"
"38RHULDV9YFY6PINCSPNMI39H4BIWY","www.funwithasl.net/static/sign108.html","banquet","captain","parrot","dog","door","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:36:19 UTC 2014"
"3H5TOKO3D9J643420LAFUNUDOKI465","www.funwithasl.net/static/sign232.html","geography","course","snow","long","hand","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:36:45 UTC 2014"
"39WICJI5ATSNAH592C27HGV2FOIZ35","www.funwithasl.net/static/sign184.html","cry","permission","illustration","black","long","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:36:37 UTC 2014"
"38LRF35D5LW6OIBZWP3Z0OGND633UK","www.funwithasl.net/static/sign165.html","leader","fish","time","song","grasshopper","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:36:28 UTC 2014"
"3L84EBDQ372YHKEUNHRWBNORM1QKKE","www.funwithasl.net/static/sign48.html","put","say","something","everything","hear","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:36:58 UTC 2014"
"3M47JKRKCX17N4R4CO0SBZAIQ6D68D","www.funwithasl.net/static/sign321.html","rival","melt","summer","england","new","A34M93NJC830DP","Choice 3","Mon Jul 07 01:37:10 UTC 2014"
"3KL228NDMVMTFYIBXQ6HDVWYFKAGK8","www.funwithasl.net/static/sign359.html","leave","journey","design","present","come","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:36:48 UTC 2014"
"3RWO3EJELH9XMAPOSZQM2PER75Y1PV","www.funwithasl.net/static/sign305.html","sacrifice","influence","slow","office","onset","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:37:12 UTC 2014"
"35O6H0UNLSG0OHN9Y9NE8J5WAMWJ5U","www.funwithasl.net/static/sign382.html","inform","country","wife","voyage","lord","A34M93NJC830DP","Choice 1","Mon Jul 07 01:37:33 UTC 2014"
"3X55NP42EOGTWD33F345QITO5PB3PO","www.funwithasl.net/static/sign134.html","door","telegram","factory","lord","end","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:37:24 UTC 2014"
"3JMQI2OLFZ5RBKTNSDXPZ2A5WNZDN0","www.funwithasl.net/static/sign333.html","fix","lose","reign","layer","defeat","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:37:23 UTC 2014"
"39WSF6KUV2LELB7ZPN8MK9SVM95OEJ","www.funwithasl.net/static/sign236.html","day","map","door","prince","junior","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:37:13 UTC 2014"
"3PGQRAZX02KRP8GJW51PBHUC1ADYS5","www.funwithasl.net/static/sign80.html","pork","long","put","compass","pipe","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:37:00 UTC 2014"
"3NSM4HLQNRU63QAKDRVQ3VC9KDBQQ5","www.funwithasl.net/static/sign6.html","miss","potty","back","list","bag","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:36:39 UTC 2014"
"39HYCOOPKOLLT28NGCIPMNL5RXPDM0","www.funwithasl.net/static/sign326.html","enthusiasm","icicle","lose","influence","england","A2WNW8A4MOR7T7","Choice 1","Mon Jul 07 01:37:44 UTC 2014"
"3H6W48L9F4PQNB5RPNF7VF4L3I5PWG","www.funwithasl.net/static/sign28.html","repeat","slap","anyway","report","something","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:37:50 UTC 2014"
"3VJ4PFXFJ37683AK54I9NWUTJGVAUN","www.funwithasl.net/static/sign239.html","centipede","snow","yellow","light","elephant","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:37:34 UTC 2014"
"3LN3BXKGC0VKAYCSM4PK16QT2RJWGK","www.funwithasl.net/static/sign352.html","daughter","diamond","prince","mother","see","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:38:09 UTC 2014"
"3YGE63DIN8XNZU17820HGE3DVAU0WL","www.funwithasl.net/static/sign290.html","leader","village","twice","mud","father","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:38:27 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZIENFZU","www.funwithasl.net/static/sign11.html","say","pen","little","better","belt","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:38:26 UTC 2014"
"3D0LPO3EABZCRGOQPOKGRCKB4LAYO8","www.funwithasl.net/static/sign56.html","chart","drunk","hand","fog","run","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:38:05 UTC 2014"
"3NZ1E5QA6Z1U6YPXAHAXAVMJ2HNB51","www.funwithasl.net/static/sign378.html","ship","father","tree","resolution","rich","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:38:16 UTC 2014"
"3I4E7AFQ2KZ29JYZZ55CBZBAQPITJV","www.funwithasl.net/static/sign14.html","someone","play","car","class","anyway","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:37:54 UTC 2014"
"3VGZ74AYTGGBW06N5DPJPCJQAB1GCV","www.funwithasl.net/static/sign282.html","gun","come","beast","monkey","may","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:37:32 UTC 2014"
"3VCK0Q0PO5EXC0STG19UKVQM2YQ0NU","www.funwithasl.net/static/sign57.html","good","point","shot","chart","cut","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:37:42 UTC 2014"
"3O71U79SRBPRVRR5D2DEHM75S0YSM8","www.funwithasl.net/static/sign55.html","pirate","man","head","bible","blow","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:38:38 UTC 2014"
"3LOJFQ4BOXFQ3E8KV0597AT12SUDKV","www.funwithasl.net/static/sign311.html","remote","icicle","final","office","december","A34M93NJC830DP","Choice 2","Mon Jul 07 01:38:58 UTC 2014"
"3CKVGCS3PG5USDKYOXQGJP0SPXY0S6","www.funwithasl.net/static/sign106.html","building","dark","metal","motor","sea","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:38:58 UTC 2014"
"311HQEI8RSG5B06W4O5XUX7IKQ4Z7A","www.funwithasl.net/static/sign389.html","jew","sea","hall","design","carry","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:39:04 UTC 2014"
"3UV0D2KX1MJ2NWXD1EDJOT7QHJL4F8","www.funwithasl.net/static/sign164.html","uniform","head","blue","myth","long","A34M93NJC830DP","Choice 1","Mon Jul 07 01:38:06 UTC 2014"
"3HJ1EVZS2OJE8QJISV8UVDT367Z3RG","www.funwithasl.net/static/sign307.html","reign","muse","price","path","rattle","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:38:39 UTC 2014"
"35U0MRQMUJ7VNMTLKDXWKDGHM48OVP","www.funwithasl.net/static/sign393.html","prince","receive","carry","several","voyage","A2WNW8A4MOR7T7","Choice 2","Mon Jul 07 01:38:57 UTC 2014"
"3Z8UJEJOCZD84QNWYE884ST90LT93Z","www.funwithasl.net/static/sign191.html","winter","lesson","most","season","soft","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:38:49 UTC 2014"
"3VAOOVPI3ZSKLWEUTHFY5NEL011LLM","www.funwithasl.net/static/sign252.html","run","wolf","may","skin","teddy","A18TCR555RWUZV","Choice 4","Mon Jul 07 01:38:48 UTC 2014"
"334ZEL5JX6FFVUCHQISR9QWAN0EOSK","www.funwithasl.net/static/sign337.html","smoke","brief","music","shine","melt","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:39:44 UTC 2014"
"3CO05SML7V5IRYKL98QBTFVW3VFR09","www.funwithasl.net/static/sign127.html","banquet","island","build","dragon","time","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:39:06 UTC 2014"
"3WGZLY9VCHM68D6JMB86H5KA7S0D8C","www.funwithasl.net/static/sign207.html","hippopotamus","beast","but","see","slide","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:39:53 UTC 2014"
"308KJXFUJR6R8QVV5ZSZI08R02OATW","www.funwithasl.net/static/sign216.html","geography","blue","beast","snow","book","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:39:28 UTC 2014"
"3SA4EMRVJV2XFL46WGMMOKVH2DR0PQ","www.funwithasl.net/static/sign248.html","cry","only","police","north","people","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:39:14 UTC 2014"
"3PMR2DOWOO1ALZ4OV20A2HGDSP745P","www.funwithasl.net/static/sign76.html","cut","breeze","direction","fog","bible","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:39:37 UTC 2014"
"3R16PJFTS3RD3IPR2P4G46ZVPF24KA","www.funwithasl.net/static/sign375.html","great","oil","place","island","revenge","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:40:05 UTC 2014"
"32CXT5U14G3SPFH586YVR5OYTSV8UH","www.funwithasl.net/static/sign266.html","head","tree","father","eye","night","A18TCR555RWUZV","Choice 1","Mon Jul 07 01:40:03 UTC 2014"
"3YO4AH2FPDKIFX5LWT1BOPLR79D0QH","www.funwithasl.net/static/sign249.html","long","fire","big","marry","get","A18TCR555RWUZV","Choice 3","Mon Jul 07 01:39:33 UTC 2014"
"37SOB9Z0SSX35SO5NBBY91K40FA3LQ","www.funwithasl.net/static/sign96.html","right","head","hear","sail","long","A2WNW8A4MOR7T7","Choice 3","Mon Jul 07 01:39:44 UTC 2014"
"3R5OYNIC2C9YVU1XUIAW8VXMZOOTPV","www.funwithasl.net/static/sign237.html","uncle","beast","go","but","white","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:40:20 UTC 2014"
"3AFT28WXLF2Q1G9LL6YD5OQNE2CIOM","www.funwithasl.net/static/sign18.html","locker","classroom","hear","awful","spider","A34M93NJC830DP","Choice 1","Mon Jul 07 01:39:12 UTC 2014"
"3BKZLF990ZZFCS1641CKGHFBJMSQY8","www.funwithasl.net/static/sign103.html","chess","city","spear","breakfast","captain","A34M93NJC830DP","Choice 2","Mon Jul 07 01:40:24 UTC 2014"
"35NNO802AVW8JV99KRY0QZQIOS7IN7","www.funwithasl.net/static/sign16.html","nobody","little","cramp","trick","everything","A18TCR555RWUZV","Choice 2","Mon Jul 07 01:39:25 UTC 2014"
"3L7SUC0TTUURUI7T40UU7G1MX8G0MU","www.funwithasl.net/static/sign206.html","but","fire","little","north","and","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:40:35 UTC 2014"
"3TCFMTM8HEO1U3OIQ1FA6C6YWV5127","www.funwithasl.net/static/sign342.html","green","defeat","sacrifice","window","approach","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:39:50 UTC 2014"
"3XH7ZM9YX2U0NS8Y9494MQWP6ZA9R4","www.funwithasl.net/static/sign302.html","price","rush","snow","winter","perceive","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:39:58 UTC 2014"
"388FBO7JZRTU9VOEO9K3CNK6EB5YNT","www.funwithasl.net/static/sign203.html","school","only","day","page","sum","A2WNW8A4MOR7T7","Choice 5","Mon Jul 07 01:39:21 UTC 2014"
"3V7ICJJAZAGCAFLXWCRN53G52LSB4W","www.funwithasl.net/static/sign367.html","desire","sea","bird","command","slave","A34M93NJC830DP","Choice 1","Mon Jul 07 01:40:12 UTC 2014"
"3X2YVV51PU4N6JMP4L4HUJMN0211WQ","www.funwithasl.net/static/sign369.html","throne","may","ship","son","father","A2WNW8A4MOR7T7","Choice 4","Mon Jul 07 01:39:11 UTC 2014"
"3OYHVNTV5TYH7BZ9L9JPI450661OK3","www.funwithasl.net/static/sign285.html","time","clam","mother","frog","teeth","A18TCR555RWUZV","Choice 5","Mon Jul 07 01:40:11 UTC 2014"
